id,key,ja,en
129069264425390082,Stat_MaxElementalBlockChance_FLAT,最大属性ブロック +{0}%,Max Elemental Block Chance +{0}%
126576174032297994,Stat_Multistrike_FLAT,マルチストライク +{0},Multistrike +{0}
126576174032297995,Stat_HpLeech_FLAT,ライフ吸収 +{0}%,Life Leech +{0}%
126576174032297996,Stat_ProjectileCount_FLAT,投射物数 +{0},Projectile Count +{0}
126576174032297997,Stat_HpRegenPerSec_FLAT,毎秒HP回復 +{0},HP Regen Per Sec +{0}
126576174032297998,Stat_PhysicalDamagePercent_FLAT,物理ダメージ +{0}%,Physical Damage +{0}%
126576174032297999,Stat_FireDamagePercent_FLAT,火炎ダメージ +{0}%,Fire Damage +{0}%
126576174032298000,Stat_ColdDamagePercent_FLAT,冷気ダメージ +{0}%,Cold Damage +{0}%
126576174032298001,Stat_LightningDamagePercent_FLAT,雷ダメージ +{0}%,Lightning Damage +{0}%
126576174032298002,Stat_ChaosDamagePercent_FLAT,カオスダメージ +{0}%,Chaos Damage +{0}%
126576174032298003,Stat_MaxFireResistance_FLAT,最大火炎耐性 +{0}%,Max Fire Resistance +{0}%
126576174032298004,Stat_MaxColdResistance_FLAT,最大冷気耐性 +{0}%,Max Cold Resistance +{0}%
126576174032298005,Stat_MaxLightningResistance_FLAT,最大雷耐性 +{0}%,Max Lightning Resistance +{0}%
126576174032298006,Stat_MaxChaosResistance_FLAT,最大カオス耐性 +{0}%,Max Chaos Resistance +{0}%
126576174032298007,Stat_AddHpPerHit_FLAT,命中毎HP回復 +{0},HP Per Hit +{0}
130856018774003712,Stat_AddHpPerKill_FLAT,キルごとにHP追加 +{0},Add Hp Per Kill +{0}
126576174032298008,Stat_DamageReduction_FLAT,ダメージ軽減 +{0}%,Damage Reduction +{0}%
126576174032298009,Stat_PhysicalDamageReduction_FLAT,物理ダメージ軽減 +{0}%,Physical Damage Reduction +{0}%
126576174032298010,Stat_FireDamageReduction_FLAT,火炎ダメージ軽減 +{0}%,Fire Damage Reduction +{0}%
126576174032298011,Stat_ColdDamageReduction_FLAT,冷気ダメージ軽減 +{0}%,Cold Damage Reduction +{0}%
126576174032298012,Stat_LightningDamageReduction_FLAT,雷ダメージ軽減 +{0}%,Lightning Damage Reduction +{0}%
126576174032298013,Stat_ChaosDamageReduction_FLAT,カオスダメージ軽減 +{0}%,Chaos Damage Reduction +{0}%
126576174032298014,Stat_DamageAbsorption_FLAT,ダメージ吸収 +{0},Damage Absorption +{0}
126576174032298015,Stat_DamageAddition_FLAT,追加ダメージ +{0},Additional Damage +{0}
126576174032298016,Stat_PhysicalDamageAddition_FLAT,追加物理ダメージ +{0},Additional Physical Damage +{0}
126576174032298017,Stat_FireDamageAddition_FLAT,追加火炎ダメージ +{0},Additional Fire Damage+{0}
126576174032298018,Stat_ColdDamageAddition_FLAT,追加冷気ダメージ +{0},Additional Cold Damage+{0}
126576174032298019,Stat_LightningDamageAddition_FLAT,追加雷ダメージ +{0},Additional Lightning Damage+{0}
126576174032298020,Stat_ChaosDamageAddition_FLAT,追加カオスダメージ +{0},Additional Chaos Damage +{0}
126576174032298021,Stat_IncreaseExpAmount_FLAT,経験値獲得{0}%増加,{0}% Increased Exp Gain
126576174032298022,Stat_AdditionalExp_FLAT,追加経験値 +{0},Additional Exp +{0}
126576174032298023,Stat_CastSpeed_FLAT,詠唱速度 +{0},Cast Speed +{0}
131251845115875328,Stat_AllElementalResistance_FLAT,全属性耐性 +{0}%,All Elemental Resistance +{0}%
131251845141041152,Stat_IncreaseProjectileSpeed_FLAT,投射物速度 +{0}%,Projectile Speed +{0}%
131251845141041153,Stat_IncreaseProjectileDamage_FLAT,投射物ダメージ +{0}%,Projectile Damage +{0}%
131271172653256704,Stat_SkillHealIncrease_FLAT,スキル回復量 +{0}%,Skill Heal +{0}%
139899326120792064,Stat_AddAllSkillLevel_FLAT,全スキルレベル +{0},All Skill Level +{0}
103698126369656864,Stat_AttackDamage_FLAT_MinMax,攻撃力 +{0}~{1},Attack Damage +{0}~{1}
103698126369656865,Stat_AttackSpeed_FLAT_MinMax,攻撃速度 +{0}~{1},Attack Speed +{0}~{1}
103698126369656866,Stat_CriticalChance_FLAT_MinMax,クリティカル率 +{0}~{1}%,Critical Chance +{0}~{1}%
103698126369656867,Stat_CriticalDamage_FLAT_MinMax,クリティカルダメージ +{0}~{1}%,Critical Damage +{0}~{1}%
103698126369656868,Stat_MaxHp_FLAT_MinMax,最大HP +{0}~{1},Max HP +{0}~{1}
103698126369656871,Stat_Armor_FLAT_MinMax,防御 +{0}~{1},Armor +{0}~{1}
103698126369656870,Stat_MovementSpeed_FLAT_MinMax,移動速度 +{0}~{1},Movement Speed +{0}~{1}
126576174032298024,Stat_AreaOfEffect_FLAT_MinMax,効果範囲 +{0}~{1},Area of Effect +{0}~{1}
126576174032298025,Stat_BaseAttackCountReduction_FLAT_MinMax,基本攻撃要求減少 +{0}~{1},Basic Attack Requirement Reduction +{0}~{1}
103698126369656869,Stat_CooldownReduction_FLAT_MinMax,クールダウン短縮 +{0}~{1}%,Cooldown Reduction +{0}~{1}%
126576174032298026,Stat_SkillRangeExpansion_FLAT_MinMax,スキル射程 +{0}~{1},Skill Range +{0}~{1}
126576174032298027,Stat_FireResistance_FLAT_MinMax,火炎耐性 +{0}~{1}%,Fire Resistance +{0}~{1}%
126576174036492288,Stat_ColdResistance_FLAT_MinMax,冷気耐性 +{0}~{1}%,Cold Resistance +{0}~{1}%
126576174036492289,Stat_LightningResistance_FLAT_MinMax,雷耐性 +{0}~{1}%,Lightning Resistance +{0}~{1}%
126576174036492290,Stat_ChaosResistance_FLAT_MinMax,カオス耐性 +{0}~{1}%,Chaos Resistance +{0}~{1}%
126576174036492291,Stat_DodgeChance_FLAT_MinMax,回避率 +{0}~{1}%,Dodge Chance +{0}~{1}%
126576174036492292,Stat_BlockChance_FLAT_MinMax,ブロック率 +{0}~{1}%,Block Chance +{0}~{1}%
126576174036492293,Stat_MaxDodgeChance_FLAT_MinMax,最大回避率 +{0}~{1}%,Max Dodge Chance +{0}~{1}%
126576174036492294,Stat_MaxBlockChance_FLAT_MinMax,最大ブロック率 +{0}~{1}%,Max Block Chance +{0}~{1}%
129069264425390083,Stat_ElementalDodgeChance_FLAT_MinMax,属性回避 +{0}~{1}%,Elemental Dodge Chance +{0}~{1}%
129069264425390084,Stat_ElementalBlockChance_FLAT_MinMax,属性ブロック +{0}~{1}%,Elemental Block Chance +{0}~{1}%
129069264425390085,Stat_MaxElementalDodgeChance_FLAT_MinMax,最大属性回避 +{0}~{1}%,Max Elemental Dodge Chance +{0}~{1}%
129069264425390086,Stat_MaxElementalBlockChance_FLAT_MinMax,最大属性ブロック +{0}~{1}%,Max Elemental Block Chance +{0}~{1}%
126576174036492295,Stat_Multistrike_FLAT_MinMax,マルチストライク +{0}~{1},Multistrike +{0}~{1}
126576174036492296,Stat_HpLeech_FLAT_MinMax,ライフ吸収 +{0}~{1}%,Life Leech +{0}~{1}%
126576174036492297,Stat_ProjectileCount_FLAT_MinMax,投射物数 +{0}~{1},Projectile Count +{0}~{1}
126576174036492298,Stat_HpRegenPerSec_FLAT_MinMax,毎秒HP回復 +{0}~{1},HP Regen Per Sec +{0}~{1}
126576174036492299,Stat_PhysicalDamagePercent_FLAT_MinMax,物理ダメージ +{0}~{1}%,Physical Damage +{0}~{1}%
126576174036492300,Stat_FireDamagePercent_FLAT_MinMax,火炎ダメージ +{0}~{1}%,Fire Damage +{0}~{1}%
126576174036492301,Stat_ColdDamagePercent_FLAT_MinMax,冷気ダメージ +{0}~{1}%,Cold Damage +{0}~{1}%
126576174036492302,Stat_LightningDamagePercent_FLAT_MinMax,雷ダメージ +{0}~{1}%,Lightning Damage +{0}~{1}%
126576174036492303,Stat_ChaosDamagePercent_FLAT_MinMax,カオスダメージ +{0}~{1}%,Chaos Damage +{0}~{1}%
126576174036492304,Stat_MaxFireResistance_FLAT_MinMax,最大火炎耐性 +{0}~{1}%,Max Fire Resistance +{0}~{1}%
126576174036492305,Stat_MaxColdResistance_FLAT_MinMax,最大冷気耐性 +{0}~{1}%,Max Cold Resistance +{0}~{1}%
126576174036492306,Stat_MaxLightningResistance_FLAT_MinMax,最大雷耐性 +{0}~{1}%,Max Lightning Resistance +{0}~{1}%
126576174036492307,Stat_MaxChaosResistance_FLAT_MinMax,最大カオス耐性 +{0}~{1}%,Max Chaos Resistance +{0}~{1}%
126576174036492308,Stat_AddHpPerHit_FLAT_MinMax,命中毎HP回復 +{0}~{1},HP Per Hit +{0}~{1}
130856018811752448,Stat_AddHpPerKill_FLAT_MinMax,キルごとにHP追加 +{0}~{1},Add Hp Per Kill +{0}~{1}
126576174036492309,Stat_DamageReduction_FLAT_MinMax,ダメージ軽減 +{0}~{1}%,Damage Reduction +{0}~{1}%
126576174036492310,Stat_PhysicalDamageReduction_FLAT_MinMax,物理ダメージ軽減 +{0}~{1}%,Physical Damage Reduction +{0}~{1}%
126576174036492311,Stat_FireDamageReduction_FLAT_MinMax,火炎ダメージ軽減 +{0}~{1}%,Fire Damage Reduction +{0}~{1}%
126576174036492312,Stat_ColdDamageReduction_FLAT_MinMax,冷気ダメージ軽減 +{0}~{1}%,Cold Damage Reduction +{0}~{1}%
126576174036492313,Stat_LightningDamageReduction_FLAT_MinMax,雷ダメージ軽減 +{0}~{1}%,Lightning Damage Reduction +{0}~{1}%
126576174036492314,Stat_ChaosDamageReduction_FLAT_MinMax,カオスダメージ軽減 +{0}~{1}%,Chaos Damage Reduction +{0}~{1}%
126576174036492315,Stat_DamageAbsorption_FLAT_MinMax,ダメージ吸収 +{0}~{1},Damage Absorption +{0}~{1}
126576174036492316,Stat_DamageAddition_FLAT_MinMax,追加ダメージ +{0}~{1},Additional Damage +{0}~{1}
126576174036492317,Stat_PhysicalDamageAddition_FLAT_MinMax,追加物理ダメージ +{0}~{1},Additional Physical Damage +{0}~{1}
126576174036492318,Stat_FireDamageAddition_FLAT_MinMax,追加火炎ダメージ +{0}~{1},Additional Fire Damage +{0}~{1}
126576174036492319,Stat_ColdDamageAddition_FLAT_MinMax,追加冷気ダメージ +{0}~{1},Additional Cold Damage +{0}~{1}
126576174036492320,Stat_LightningDamageAddition_FLAT_MinMax,追加雷ダメージ +{0}~{1},Additional Lightning Damage +{0}~{1}
126576174036492321,Stat_ChaosDamageAddition_FLAT_MinMax,追加カオスダメージ +{0}~{1},Additional Chaos Damage +{0}~{1}
126576174036492322,Stat_IncreaseExpAmount_FLAT_MinMax,経験値獲得{0}~{1}%増加,{0}~{1}% Increased Exp Gain
126576174036492323,Stat_AdditionalExp_FLAT_MinMax,追加経験値 +{0}~{1},Additional Exp +{0}~{1}
126576174036492324,Stat_CastSpeed_FLAT_MinMax,詠唱速度 +{0}~{1},Cast Speed +{0}~{1}
131251845145235456,Stat_AllElementalResistance_FLAT_MinMax,全属性耐性 +{0}~{1}%,All Elemental Resistance +{0}~{1}%
131251845145235457,Stat_SkillDurationIncrease_FLAT_MinMax,スキル持続時間 +{0}~{1}%,Skill Duration +{0}~{1}%
131251845145235458,Stat_IncreaseProjectileSpeed_FLAT_MinMax,投射物速度 +{0}~{1}%,Projectile Speed +{0}~{1}%
131251845145235459,Stat_IncreaseProjectileDamage_FLAT_MinMax,投射物ダメージ +{0}~{1}%,Projectile Damage +{0}~{1}%
131271172678422528,Stat_SkillHealIncrease_FLAT_MinMax,スキル回復量 +{0}~{1}%,Skill Heal +{0}~{1}%
139899326158540800,Stat_AddAllSkillLevel_FLAT_MinMax,全スキルレベル +{0}~{1},All Skill Level +{0}~{1}
103698126373851136,Stat_AttackDamage_ADDITIVE,攻撃力{0}%増加,{0}% Increased Attack Damage
103698126373851137,Stat_AttackSpeed_ADDITIVE,攻撃速度{0}%増加,{0}% Increased Attack Speed
103698126373851138,Stat_CriticalChance_ADDITIVE,クリティカル率係数{0}%増加,{0}% Increased Critical Chance Multiplier
103698126373851139,Stat_CriticalDamage_ADDITIVE,クリティカル威力{0}%増加,{0}% Increased Critical Damage
103698126373851140,Stat_MaxHp_ADDITIVE,最大HP{0}%増加,{0}% Increased Max HP
103698126373851143,Stat_Armor_ADDITIVE,防御力{0}%増加,{0}% Increased Armor
103698126373851142,Stat_MovementSpeed_ADDITIVE,移動速度{0}%増加,{0}% Increased Movement Speed
126576174036492325,Stat_AreaOfEffect_ADDITIVE,効果範囲{0}%増加,{0}% Increased Area of Effect
126576174036492326,Stat_SkillRangeExpansion_ADDITIVE,スキル射程{0}%増加,{0}% Increased Skill Range
131180547379109888,Stat_SkillDurationIncrease_ADDITIVE,{0}% 増加したスキル持続時間,{0}% Increased Skill Duration
126576174036492329,Stat_HpRegenPerSec_ADDITIVE,毎秒HP回復{0}%増加,{0}% Increased HP Regen Per Sec
126576174036492330,Stat_CastSpeed_ADDITIVE,詠唱速度{0}%増加,{0}% Increased Cast Speed
131251845149429760,Stat_IncreaseAreaOfEffectDamage_ADDITIVE,範囲ダメージ{0}%増加,{0}% Increased Area of Effect Damage
131271172678422529,Stat_SkillHealIncrease_ADDITIVE,スキル回復量{0}%増加,{0}% Increased Skill Heal
132268333935300608,Stat_IncreaseProjectileDamage_ADDITIVE,投射物ダメージ{0}%増加,{0}% Increased Projectile Damage
132268333968855040,Stat_IncreaseMeleeDamage_ADDITIVE,近接ダメージ{0}%増加,{0}% Increased Melee Damage
132268333968855041,Stat_IncreaseSummonDamage_ADDITIVE,召喚ダメージ{0}%増加,{0}% Increased Summon Damage
132268333968855042,Stat_IncreaseProjectileSpeed_ADDITIVE,投射物速度{0}%増加,{0}% Increased Projectile Speed
132268333968855043,Stat_IncreaseExpAmount_ADDITIVE,経験値獲得量{0}%増加,{0}% Increased Exp Gain
103698126373851144,Stat_AttackDamage_ADDITIVE_MinMax,攻撃力{0}~{1}%増加,{0}~{1}% Increased Attack Damage
103698126373851145,Stat_AttackSpeed_ADDITIVE_MinMax,攻撃速度{0}~{1}%増加,{0}~{1}% Increased Attack Speed
103698126373851146,Stat_CriticalChance_ADDITIVE_MinMax,クリティカル率係数{0}~{1}%増加,{0}~{1}% Increased Critical Chance Multiplier
103698126373851147,Stat_CriticalDamage_ADDITIVE_MinMax,クリティカル威力{0}~{1}%増加,{0}~{1}% Increased Critical Damage
103698126373851148,Stat_MaxHp_ADDITIVE_MinMax,最大HP{0}~{1}%増加,{0}~{1}% Increased Max HP
103698126373851151,Stat_Armor_ADDITIVE_MinMax,防御力{0}~{1}%増加,{0}~{1}% Increased Armor
103698126373851150,Stat_MovementSpeed_ADDITIVE_MinMax,移動速度{0}~{1}%増加,{0}~{1}% Increased Movement Speed
126576174036492331,Stat_AreaOfEffect_ADDITIVE_MinMax,効果範囲{0}~{1}%増加,{0}~{1}% Increased Area of Effect
126576174036492332,Stat_SkillRangeExpansion_ADDITIVE_MinMax,スキル射程{0}~{1}%増加,{0}~{1}% Increased Skill Range
131180547383304192,Stat_SkillDurationIncrease_ADDITIVE_MinMax,{0}~{1}% 増加したスキル持続時間,{0}~{1}% Increased Skill Duration
130441450679635968,Stat_DodgeChance_ADDITIVE_MinMax,回避率{0}~{1}%増加,{0}~{1}% Increased Dodge Chance
130441450713190400,Stat_BlockChance_ADDITIVE_MinMax,ブロック率{0}~{1}%増加,{0}~{1}% Increased Block Chance
126576174036492335,Stat_HpRegenPerSec_ADDITIVE_MinMax,毎秒HP回復{0}~{1}%増加,{0}~{1}% Increased HP Regen Per Sec
126576174036492336,Stat_CastSpeed_ADDITIVE_MinMax,詠唱速度{0}~{1}%増加,{0}~{1}% Increased Cast Speed
131251845153624064,Stat_IncreaseAreaOfEffectDamage_ADDITIVE_MinMax,範囲ダメージ{0}~{1}%増加,{0}~{1}% Increased Area of Effect Damage
131271172678422530,Stat_SkillHealIncrease_ADDITIVE_MinMax,スキル回復量{0}~{1}%増加,{0}~{1}% Increased Skill Heal
